IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
030950101,Centre Historique,03095,Cusset,35.0,40.7,7950.0,15630.0,22930.0,0.96,290.0,5700.0,9630.0,12740.0,18430.0,21530.0,24560.0,31920.0,111.5,28.3,0.447,53.5,41.7,3.3,8.5,42.0,4.5,0
030950102,Montbeton-Les Joncheres,03095,Cusset,,,11780.0,18410.0,25420.0,0.74,3590.0,9720.0,13350.0,15780.0,21440.0,23770.0,27320.0,33550.0,9.4,9.7,0.352,55.1,48.1,3.1,3.9,40.8,4.1,0
030950103,Presles-Puybesseau,03095,Cusset,37.5,38.6,8490.0,16200.0,22880.0,0.89,1900.0,6780.0,10510.0,13290.0,18620.0,21560.0,24510.0,30840.0,16.2,13.9,0.38,62.3,55.0,3.9,3.4,35.9,1.8,0
030950105,Champcourt-Zone Industrielle,03095,Cusset,46.1,18.7,14860.0,20140.0,26860.0,0.6,8510.0,13600.0,15900.0,17940.0,22210.0,25220.0,28870.0,37000.0,4.3,6.0,0.327,57.5,46.7,2.6,8.2,39.6,2.9,0
030950106,Zone Verte,03095,Cusset,56.1,,17380.0,22990.0,29750.0,0.54,12980.0,16380.0,18420.0,20470.0,25620.0,28180.0,31660.0,38940.0,3.0,3.6,0.252,60.8,53.6,1.9,5.3,34.8,4.4,0
030950111,Boulaires-Graves-Chambon Étendu,03095,Cusset,44.0,24.7,13060.0,19830.0,26720.0,0.69,7950.0,11780.0,14950.0,17150.0,22330.0,25160.0,28820.0,35180.0,4.4,6.0,0.326,53.6,46.6,2.3,4.7,42.3,4.1,0
031850101,Cité Bretonnie-Châtelet-Favières-Conches,03185,Montluçon,42.4,31.8,10180.0,19060.0,29150.0,1.0,1930.0,8120.0,12350.0,15810.0,22330.0,25960.0,32490.0,44150.0,22.9,22.7,0.481,60.9,47.3,2.9,10.7,29.7,9.4,0
031850102,Dienat-Forges,03185,Montluçon,42.7,31.8,10570.0,18520.0,26710.0,0.87,3460.0,8920.0,12100.0,15340.0,21520.0,24720.0,29610.0,39010.0,11.3,14.6,0.418,59.0,49.1,3.0,6.9,36.4,4.6,0
031850103,Chantoiseau-Faucheroux,03185,Montluçon,41.1,31.2,11150.0,18130.0,26600.0,0.85,3100.0,8490.0,12630.0,15430.0,21020.0,24660.0,29050.0,34900.0,11.3,12.6,0.377,56.9,51.6,3.0,2.3,38.4,4.7,0
031850104,Fours à Chaux,03185,Montluçon,38.2,30.0,11240.0,17320.0,23370.0,0.7,3830.0,8770.0,12960.0,15380.0,19210.0,21560.0,24850.0,29800.0,7.8,8.2,0.323,57.3,51.9,3.4,2.0,39.9,2.8,0
031850105,Montcourtais,03185,Montluçon,34.0,42.2,6520.0,14910.0,21500.0,1.0,50.0,4950.0,9000.0,12380.0,17390.0,20160.0,23220.0,28220.0,613.5,27.0,0.395,53.8,49.0,3.6,1.2,43.5,2.7,0
031850106,Ville Gozet,03185,Montluçon,28.7,48.0,5900.0,13450.0,19870.0,1.04,50.0,4090.0,7720.0,10780.0,15990.0,18650.0,21530.0,26760.0,525.2,27.8,0.428,53.0,44.7,4.2,4.1,43.1,3.9,0
031850108,Montgacher-Cordeliers,03185,Montluçon,48.8,24.1,13240.0,19770.0,27050.0,0.7,5960.0,11300.0,14850.0,17900.0,22600.0,25460.0,29230.0,35780.0,6.0,7.7,0.333,60.2,54.1,3.3,2.8,35.9,3.9,0
031850110,Rimard-Marignon,03185,Montluçon,51.6,20.6,14470.0,22050.0,30590.0,0.73,7860.0,12760.0,16050.0,19260.0,24900.0,28100.0,33280.0,41880.0,5.3,7.0,0.344,57.5,48.7,2.0,6.8,38.4,4.1,0
031850111,Saint-Jean,03185,Montluçon,55.3,16.6,16110.0,22930.0,32050.0,0.7,10330.0,14070.0,17450.0,20120.0,25500.0,29310.0,34180.0,44670.0,4.3,6.0,0.336,56.8,47.6,1.8,7.4,38.2,5.0,0
031850112,Les Iles-Buffon,03185,Montluçon,45.0,26.1,12680.0,19460.0,26330.0,0.7,5420.0,10750.0,13850.0,16880.0,22380.0,25020.0,28320.0,34370.0,6.3,7.7,0.33,57.9,52.0,3.0,2.9,39.3,2.8,0
031850113,Fontbouillant,03185,Montluçon,30.0,43.3,7470.0,14700.0,21390.0,0.95,210.0,5140.0,9270.0,11880.0,17180.0,19930.0,22880.0,27760.0,129.8,21.7,0.393,54.9,49.6,3.6,1.7,42.9,2.2,0
031850114,La Caserne-Les Guineberts,03185,Montluçon,43.2,27.9,11890.0,18980.0,25960.0,0.74,4180.0,9880.0,13800.0,16900.0,21730.0,24420.0,27860.0,32720.0,7.8,8.0,0.324,56.9,52.3,3.1,1.5,40.1,3.0,0
031850115,Bien Assis,03185,Montluçon,30.0,47.6,4520.0,14060.0,21340.0,1.2,0.0,2280.0,6020.0,9710.0,16840.0,19750.0,23240.0,28920.0,,96.3,0.446,46.6,41.9,3.4,1.3,50.9,2.5,0
031850116,Marais-Villars,03185,Montluçon,39.2,31.0,11360.0,17480.0,23680.0,0.7,5290.0,9590.0,12770.0,14950.0,19570.0,22090.0,25430.0,30020.0,5.7,7.1,0.316,48.7,43.8,3.0,1.9,47.7,3.6,0
031850117,Viviani-Dunlop,03185,Montluçon,26.4,43.7,7140.0,14580.0,20380.0,0.91,460.0,5290.0,8520.0,11760.0,16640.0,18830.0,21940.0,26670.0,58.5,17.0,0.378,50.4,44.4,4.0,2.0,47.6,2.0,0
031900101,Centre Historique,03190,Moulins,48.6,28.5,11610.0,20280.0,29510.0,0.88,4890.0,9880.0,13670.0,17160.0,22910.0,26840.0,32270.0,45730.0,9.4,12.5,0.412,66.5,54.3,3.8,8.4,27.5,6.0,0
031900102,Centre Moderne,03190,Moulins,45.2,28.5,11660.0,18880.0,27390.0,0.83,4740.0,9890.0,13480.0,16300.0,21900.0,25550.0,29930.0,39390.0,8.3,10.8,0.382,58.6,49.2,3.1,6.3,35.8,5.6,0
031900103,Les Gâteaux,03190,Moulins,,,11900.0,18220.0,24570.0,0.7,5320.0,10340.0,13390.0,15850.0,20510.0,22850.0,26630.0,32700.0,6.1,7.2,0.316,67.3,62.0,2.9,2.4,30.6,2.1,0
031900104,Quartier Nord,03190,Moulins,33.9,38.2,9210.0,16080.0,23480.0,0.89,2400.0,7090.0,10800.0,13540.0,18560.0,22410.0,24810.0,31220.0,13.0,12.8,0.376,63.5,57.4,3.6,2.5,33.8,2.7,0
031900105,Decize Bourgogne,03190,Moulins,50.9,18.6,14640.0,21340.0,29010.0,0.67,7850.0,13170.0,16470.0,18870.0,23970.0,27300.0,31000.0,38200.0,4.9,6.4,0.323,65.0,58.3,2.1,4.6,31.4,3.6,0
031900106,Lyon Gare,03190,Moulins,51.9,21.1,14740.0,22170.0,30510.0,0.71,6080.0,12670.0,16530.0,19450.0,24820.0,27860.0,33240.0,43400.0,7.1,8.8,0.362,62.7,52.3,2.4,8.0,32.3,5.0,0
031900107,Quartier Sud Zone 1,03190,Moulins,,,6870.0,14580.0,22030.0,1.04,1000.0,4820.0,8800.0,11270.0,17050.0,20400.0,23850.0,29850.0,29.7,20.0,0.404,55.2,48.8,3.6,2.8,42.5,2.3,0
031900108,Quartier Sud Zone 2,03190,Moulins,24.6,56.0,2960.0,11100.0,18930.0,1.44,0.0,1430.0,4710.0,7730.0,14310.0,17490.0,20570.0,25460.0,,96.7,0.469,52.8,47.5,4.7,0.6,45.6,1.6,0
031900109,La Madeleine,03190,Moulins,45.5,22.9,13740.0,19730.0,26010.0,0.62,7380.0,12070.0,15590.0,17400.0,22320.0,25030.0,28340.0,34690.0,4.7,5.8,0.303,54.3,48.0,2.4,3.9,41.7,4.0,0
033100101,Hôtel de Ville,03310,Vichy,39.5,38.0,7960.0,17490.0,26980.0,1.09,1070.0,5880.0,10120.0,14170.0,20480.0,24640.0,30040.0,39840.0,37.4,26.7,0.458,44.6,38.2,3.6,2.8,48.3,7.1,0
033100102,Marche,03310,Vichy,36.4,38.7,8220.0,16170.0,24290.0,0.99,930.0,6090.0,10010.0,13250.0,18790.0,22230.0,26740.0,34550.0,37.1,21.3,0.421,48.9,40.9,3.1,4.9,46.9,4.2,0
033100103,Deniere Les Romains,03310,Vichy,35.8,38.7,8570.0,15700.0,22910.0,0.91,1420.0,7140.0,10540.0,13250.0,18460.0,21190.0,24570.0,29640.0,20.8,14.5,0.38,58.9,51.6,4.9,2.4,37.5,3.6,0
033100104,Les Garets-Bellevue,03310,Vichy,,,12370.0,19470.0,26520.0,0.73,6000.0,10990.0,13820.0,16920.0,21970.0,24900.0,28550.0,35850.0,6.0,8.0,0.352,59.1,51.8,2.8,4.5,38.0,2.9,0
033100105,France et Rosieres,03310,Vichy,42.1,31.5,10960.0,18280.0,26860.0,0.87,3570.0,8990.0,12500.0,15740.0,21190.0,25020.0,29760.0,39750.0,11.1,14.2,0.415,60.0,48.5,3.9,7.6,35.6,4.4,0
033100106,Thermal-Vieux-Vican,03310,Vichy,51.9,22.5,14020.0,23780.0,35300.0,0.89,3580.0,11700.0,15940.0,20010.0,27500.0,32690.0,40560.0,53610.0,15.0,15.4,0.43,35.4,27.3,1.9,6.2,55.4,9.2,0
033100107,Les Bains-République,03310,Vichy,54.2,20.5,14960.0,23210.0,35890.0,0.9,6590.0,12790.0,16520.0,19960.0,27160.0,32270.0,39250.0,51050.0,7.7,10.0,0.392,41.3,32.7,1.9,6.7,51.3,7.4,0
033100108,Jeanne d'Arc-Stade,03310,Vichy,49.6,20.3,14770.0,21390.0,29330.0,0.68,7490.0,12900.0,16010.0,18680.0,23860.0,27480.0,32650.0,40980.0,5.5,7.6,0.356,48.6,42.7,2.0,3.9,42.5,8.9,0
033100109,Les Ailes,03310,Vichy,,,3820.0,10430.0,17200.0,1.28,0.0,2120.0,4910.0,7870.0,12950.0,15900.0,18790.0,23000.0,,52.9,0.444,46.8,41.2,5.1,0.5,51.7,1.5,0
033100110,Beauséjour-Les Graves-Les Bartins,03310,Vichy,40.3,25.4,12740.0,18430.0,24200.0,0.62,7100.0,10960.0,14280.0,16440.0,20600.0,22890.0,26510.0,32550.0,4.6,6.0,0.308,50.2,44.7,3.2,2.3,46.5,3.3,0
033210101,Centre Ville,03321,Yzeure,54.3,16.5,15830.0,22440.0,30120.0,0.64,8880.0,14220.0,17180.0,19970.0,24930.0,28140.0,32600.0,40560.0,4.6,5.7,0.311,57.2,51.0,1.8,4.4,39.3,3.5,0
033210102,Bellevue-Les Ozières,03321,Yzeure,58.3,15.8,16310.0,22230.0,29280.0,0.58,10620.0,14600.0,17570.0,19950.0,24510.0,27580.0,31430.0,38420.0,3.6,4.5,0.277,58.3,53.6,1.8,2.9,39.1,2.6,0
033210103,Bataillots,03321,Yzeure,44.4,27.6,11940.0,19280.0,26750.0,0.77,3820.0,10260.0,13590.0,16840.0,21780.0,24910.0,28770.0,34210.0,9.0,9.8,0.346,63.9,56.4,3.0,4.5,33.1,3.0,0
033210104,Saint-Bonnet,03321,Yzeure,60.4,,17900.0,23350.0,30600.0,0.54,12100.0,16470.0,19130.0,21480.0,26210.0,29220.0,32170.0,39160.0,3.2,4.2,0.268,55.0,50.0,1.8,3.2,41.7,3.3,0
033210105,Zone Verte,03321,Yzeure,,,18660.0,25050.0,32480.0,0.55,14430.0,17700.0,19760.0,21850.0,27470.0,30330.0,34670.0,40370.0,2.8,3.4,0.246,54.0,47.4,1.6,5.0,40.1,5.9,0
040700101,Les Arches,04070,Digne-les-Bains,49.7,24.2,13150.0,20400.0,27330.0,0.7,6620.0,11550.0,14680.0,17830.0,22740.0,25340.0,29380.0,36610.0,5.5,6.8,0.332,65.9,57.9,2.8,5.2,29.9,4.2,0
040700102,Les Dourbes,04070,Digne-les-Bains,37.8,38.7,9230.0,16300.0,24560.0,0.94,2240.0,7220.0,10450.0,13490.0,19320.0,22760.0,27340.0,36490.0,16.3,14.8,0.4,57.8,48.8,3.8,5.2,37.2,5.0,0
040700103,Périphérie Ouest,04070,Digne-les-Bains,57.9,20.0,15500.0,23290.0,31750.0,0.7,7340.0,12960.0,17390.0,20420.0,26040.0,29500.0,34510.0,44400.0,6.0,8.2,0.36,58.1,46.7,2.0,9.4,34.5,7.4,0
040700104,La Sèbe,04070,Digne-les-Bains,48.1,23.0,13560.0,19620.0,26910.0,0.68,7280.0,11870.0,14720.0,17050.0,21840.0,25300.0,28340.0,33820.0,4.6,5.8,0.299,53.9,49.1,2.5,2.3,41.9,4.2,0
040700105,Route de Marseille,04070,Digne-les-Bains,53.6,21.2,14460.0,21490.0,28600.0,0.66,8120.0,12530.0,15870.0,18570.0,23850.0,27080.0,30540.0,36120.0,4.5,5.5,0.295,56.3,50.0,2.8,3.5,39.1,4.6,0
040700106,Route de Nice,04070,Digne-les-Bains,,,17940.0,24720.0,32500.0,0.59,12560.0,16530.0,19210.0,22030.0,26760.0,30420.0,34800.0,44460.0,3.5,4.5,0.284,57.5,49.4,2.1,6.0,37.3,5.2,0
040700107,Centre Ville,04070,Digne-les-Bains,26.2,53.5,5250.0,12020.0,20040.0,1.23,400.0,3190.0,6750.0,8980.0,14780.0,18240.0,22120.0,28630.0,71.6,40.0,0.488,54.0,45.9,4.8,3.3,34.0,12.0,0
040700108,Ville Nord,04070,Digne-les-Bains,44.4,27.9,11980.0,19290.0,27880.0,0.82,4680.0,9880.0,13580.0,16390.0,22010.0,25370.0,30600.0,38460.0,8.2,10.0,0.378,51.8,43.1,2.9,5.8,42.6,5.6,0
041120101,Manosque Intra-Muros,04112,Manosque,23.9,54.9,5450.0,11920.0,19320.0,1.16,270.0,3560.0,6500.0,9160.0,14630.0,17530.0,20880.0,25490.0,93.9,30.4,0.443,64.6,54.7,7.0,2.9,30.4,5.0,0
041120102,La Burliere Luquece,04112,Manosque,40.1,36.9,9770.0,16290.0,24070.0,0.88,3470.0,8370.0,11270.0,13600.0,19640.0,22420.0,25700.0,34400.0,9.9,10.1,0.373,53.6,48.0,3.8,1.8,42.1,4.3,0
041120103,Temps Perdu-la Trinque,04112,Manosque,41.2,35.6,9760.0,16940.0,25830.0,0.95,4500.0,8230.0,11350.0,14340.0,19710.0,23440.0,28540.0,36280.0,8.1,10.6,0.393,51.3,42.9,3.8,4.6,40.0,8.7,0
041120104,Les Chauvinets,04112,Manosque,54.6,20.2,14360.0,22350.0,30800.0,0.74,9240.0,12840.0,16470.0,18960.0,25360.0,28560.0,33100.0,42240.0,4.6,6.4,0.344,56.2,48.4,2.2,5.6,36.4,7.4,0
041120105,Seminaire Colombier,04112,Manosque,53.7,18.2,15590.0,23540.0,32150.0,0.7,8730.0,13870.0,17430.0,20730.0,26380.0,30040.0,34980.0,46290.0,5.3,31.6,0.735,23.6,20.3,1.0,2.3,13.0,63.4,0
041120106,Montee des Richesses Saint-Lazare,04112,Manosque,50.5,20.2,14820.0,22050.0,30350.0,0.7,7700.0,12880.0,16500.0,19290.0,24860.0,28170.0,33220.0,43180.0,5.6,7.0,0.335,57.3,51.0,2.7,3.6,29.3,13.4,0
041120107,Les Ponches-les Naves,04112,Manosque,,,5640.0,11520.0,20880.0,1.32,2170.0,4800.0,6990.0,8780.0,14500.0,18620.0,22910.0,30770.0,14.2,16.8,0.451,56.3,49.3,5.1,1.9,36.0,7.7,0
041120108,Saint-Pancrace-les Serrets,04112,Manosque,55.4,14.9,16860.0,24500.0,34700.0,0.73,10350.0,14890.0,18380.0,21450.0,28130.0,32040.0,38230.0,45290.0,4.4,5.6,0.315,56.9,50.0,2.0,4.9,30.7,12.4,0
041120109,Périphérie,04112,Manosque,55.4,17.4,15490.0,23930.0,35390.0,0.83,9200.0,13940.0,17350.0,20640.0,27900.0,32330.0,38510.0,47900.0,5.2,6.6,0.346,62.4,53.9,2.4,6.1,26.2,11.4,0
050230102,Grande Boucle,05023,Briançon,,,12650.0,18860.0,26930.0,0.76,7340.0,11120.0,14050.0,16540.0,21060.0,24590.0,29170.0,37360.0,5.1,7.7,0.362,59.8,50.2,4.4,5.2,35.2,5.0,0
050230103,République-Sainte Catherine,05023,Briançon,48.8,17.4,15340.0,20930.0,27750.0,0.59,10050.0,13910.0,16380.0,18700.0,23120.0,25940.0,30390.0,38310.0,3.8,5.0,0.302,63.4,54.0,4.0,5.4,29.9,6.7,0
050230104,Briançon Nord,05023,Briançon,53.5,17.6,15020.0,21430.0,29040.0,0.65,9570.0,13600.0,16550.0,19200.0,24080.0,26750.0,30890.0,40030.0,4.2,5.6,0.325,63.0,52.1,3.7,7.2,30.3,6.7,0
050230105,Briançon Sud,05023,Briançon,49.6,20.6,14450.0,20500.0,28340.0,0.68,9440.0,12790.0,15430.0,18050.0,22920.0,25930.0,30550.0,37130.0,3.9,5.4,0.319,67.9,58.5,3.8,5.6,25.3,6.8,0
050610101,Gap Centre,05061,Gap,34.1,38.9,8580.0,16160.0,22930.0,0.89,2960.0,7090.0,10390.0,13290.0,18330.0,21420.0,24830.0,31490.0,10.6,13.2,0.396,71.8,60.5,5.7,5.6,24.3,3.9,0
050610102,Couronne,05061,Gap,48.7,23.3,13560.0,20420.0,28770.0,0.75,7610.0,11570.0,15070.0,17650.0,23260.0,26810.0,30880.0,39640.0,5.2,6.8,0.336,53.0,45.4,2.7,4.9,41.1,5.9,0
050610103,Puymaure Chabanas,05061,Gap,56.7,17.5,15740.0,22440.0,31430.0,0.7,10010.0,13980.0,17360.0,19620.0,25520.0,29200.0,34240.0,44230.0,4.4,6.2,0.335,62.1,53.1,2.3,6.7,31.8,6.1,0
050610104,Périphérie Nord,05061,Gap,63.4,11.6,18030.0,24940.0,33730.0,0.63,12360.0,16490.0,19130.0,22040.0,27710.0,31670.0,36700.0,47930.0,3.9,5.7,0.349,63.6,50.1,2.0,11.5,25.2,11.2,0
050610105,La Gare,05061,Gap,47.3,22.6,13770.0,20290.0,28330.0,0.72,7610.0,11700.0,14910.0,17820.0,22840.0,25990.0,30650.0,37860.0,5.0,6.5,0.33,53.6,46.9,2.5,4.2,40.0,6.4,0
050610106,Rochasson Bonneval,05061,Gap,37.7,40.9,8020.0,16130.0,24690.0,1.03,3550.0,6580.0,9910.0,12660.0,18970.0,22650.0,27160.0,35670.0,10.0,12.9,0.408,58.2,49.0,3.5,5.7,36.9,4.9,0
050610107,Villarobert Saint-Michel,05061,Gap,45.2,28.4,11580.0,18500.0,26020.0,0.78,6220.0,9740.0,13350.0,16280.0,21290.0,24390.0,27940.0,35190.0,5.7,8.0,0.357,59.1,52.9,3.1,3.1,33.7,7.2,0
050610108,Les Fauvins Treschatel,05061,Gap,46.2,26.5,12550.0,20830.0,29800.0,0.83,5280.0,10420.0,14590.0,17830.0,23580.0,27200.0,32490.0,40160.0,7.6,9.6,0.374,60.8,51.2,2.4,7.2,31.9,7.3,0
050610109,Saint-Marguerite Saint-Jean,05061,Gap,58.7,12.5,17850.0,24700.0,34450.0,0.67,11750.0,16050.0,19550.0,22540.0,28210.0,31930.0,38060.0,48180.0,4.1,5.7,0.324,61.2,49.3,1.7,10.2,29.8,9.0,0
050610110,Molines,05061,Gap,40.5,31.9,10950.0,18390.0,24770.0,0.75,4760.0,9370.0,12510.0,15230.0,20610.0,23200.0,26690.0,33490.0,7.0,9.3,0.368,47.8,40.7,3.6,3.5,46.6,5.6,0
050610111,Beauregard,05061,Gap,45.5,28.1,12110.0,19470.0,25390.0,0.68,5720.0,9790.0,13690.0,16600.0,21530.0,23530.0,27590.0,33380.0,5.8,7.4,0.329,55.1,48.4,3.0,3.7,42.0,2.9,0
050610112,Villeneuve,05061,Gap,53.0,16.9,15330.0,21590.0,29480.0,0.66,9890.0,14080.0,16710.0,19360.0,24230.0,27390.0,31420.0,38330.0,3.9,5.0,0.296,53.2,47.0,2.6,3.6,42.7,4.1,0
050610113,Serrebourges Fontreyne,05061,Gap,47.5,19.8,14730.0,20520.0,26850.0,0.59,8910.0,13030.0,16290.0,18500.0,22700.0,25090.0,28550.0,34910.0,3.9,5.1,0.285,55.5,48.8,2.6,4.1,40.7,3.8,0
050610114,Belleaureille Saint-Roch,05061,Gap,54.5,14.1,16900.0,22110.0,29690.0,0.58,11720.0,15110.0,18130.0,20080.0,24460.0,27550.0,31870.0,38090.0,3.2,4.5,0.287,62.8,56.7,2.1,4.0,31.6,5.6,0
050610115,Les Cedres Tournefave,05061,Gap,41.8,35.2,9090.0,17490.0,26030.0,0.97,3360.0,7580.0,10680.0,14580.0,20750.0,24040.0,28400.0,34810.0,10.4,12.7,0.389,52.3,45.9,3.8,2.6,42.2,5.5,0
050610116,Les Eyssagnières,05061,Gap,54.9,19.0,14990.0,21620.0,28160.0,0.61,9370.0,13480.0,16380.0,19090.0,24440.0,26680.0,30150.0,37550.0,4.0,5.2,0.299,67.0,60.3,2.8,3.9,27.9,5.1,0
050610201,Romette Commune Associée,05061,Gap,57.2,,17040.0,22740.0,29660.0,0.55,12690.0,16280.0,18360.0,20910.0,24990.0,27480.0,31890.0,40000.0,3.2,4.0,0.272,62.4,54.4,2.4,5.6,30.9,6.7,0
060040101,Les Trois Moulins,06004,Antibes,53.3,24.6,13320.0,21070.0,32870.0,0.93,4610.0,10150.0,15120.0,19130.0,24950.0,29330.0,35370.0,45040.0,9.8,11.4,0.387,74.0,66.2,2.8,5.0,17.2,8.8,0
060040102,Les Semboules,06004,Antibes,63.4,13.0,17940.0,25010.0,33830.0,0.64,11890.0,16430.0,19680.0,22460.0,28040.0,31200.0,36090.0,43400.0,3.7,5.1,0.307,69.3,63.0,2.4,3.9,23.5,7.2,0
060040104,Les Cougoulins-Rastines,06004,Antibes,69.3,9.6,20090.0,29040.0,41160.0,0.73,13230.0,18380.0,21350.0,25050.0,33010.0,37920.0,44600.0,57360.0,4.3,5.8,0.335,65.2,52.8,3.0,9.4,24.6,10.2,0
060040105,La Constance-Le Puy,06004,Antibes,67.4,11.9,18900.0,28120.0,42340.0,0.83,11580.0,17360.0,20660.0,24370.0,32680.0,38720.0,46650.0,62270.0,5.4,6.8,0.359,60.2,52.0,2.3,5.9,29.7,10.1,0
060040106,Les Groules-Les Breguieres,06004,Antibes,62.3,16.8,16760.0,25270.0,36110.0,0.77,9530.0,14370.0,18670.0,21810.0,29230.0,33880.0,39620.0,48290.0,5.1,6.6,0.335,68.1,59.5,2.8,5.8,25.6,6.3,0
060040107,Azurville-Val Claret,06004,Antibes,55.6,21.4,14060.0,21530.0,30350.0,0.76,7510.0,12200.0,16080.0,19000.0,24710.0,28010.0,32970.0,40170.0,5.3,6.8,0.333,71.8,64.7,3.2,3.9,23.5,4.7,0
060040108,La Fontonne,06004,Antibes,57.8,21.2,14300.0,22220.0,31970.0,0.8,8300.0,12390.0,16680.0,19400.0,25080.0,29340.0,34830.0,42670.0,5.1,6.8,0.337,71.7,64.6,2.9,4.2,24.7,3.6,0
060040109,Les Combes,06004,Antibes,61.7,18.0,15600.0,23130.0,31940.0,0.71,9400.0,13740.0,17350.0,20340.0,26100.0,29790.0,34480.0,43370.0,4.6,5.9,0.32,75.1,68.5,3.2,3.4,20.8,4.1,0
060040110,Rabiac-La Paganne,06004,Antibes,65.3,11.9,18500.0,25930.0,36520.0,0.69,12040.0,16180.0,19990.0,22770.0,29350.0,33720.0,39820.0,49440.0,4.1,5.2,0.315,63.8,56.1,3.0,4.7,27.0,9.2,0
060040111,La Colle,06004,Antibes,56.1,21.2,14490.0,23300.0,32940.0,0.79,8110.0,12690.0,16230.0,19960.0,26140.0,30420.0,36130.0,45880.0,5.7,7.9,0.372,51.8,45.2,2.8,3.8,38.0,10.2,0
060040112,Les Prugnons,06004,Antibes,62.7,13.4,17490.0,25070.0,35160.0,0.7,11300.0,15630.0,19100.0,21900.0,27860.0,32530.0,37380.0,47010.0,4.2,5.4,0.308,65.8,59.9,2.5,3.4,28.5,5.7,0
060040114,Lagare,06004,Antibes,53.9,21.1,14130.0,21570.0,30530.0,0.76,7250.0,12440.0,15650.0,18930.0,24410.0,28510.0,34580.0,46090.0,6.4,7.9,0.365,57.7,50.0,3.3,4.4,34.9,7.4,0
060040115,Vieille Ville,06004,Antibes,44.9,33.2,10500.0,18590.0,30750.0,1.09,4790.0,8900.0,12080.0,15100.0,22650.0,27320.0,34560.0,45710.0,9.5,12.8,0.42,61.6,52.1,3.9,5.6,27.5,10.9,0
060040116,Les Bastides,06004,Antibes,60.6,15.8,16500.0,23440.0,31640.0,0.65,10330.0,14810.0,18160.0,20770.0,26350.0,29900.0,34060.0,41680.0,4.0,5.0,0.288,75.9,68.9,3.1,3.9,21.1,3.0,0
060040117,Fontmerle,06004,Antibes,66.7,13.7,18160.0,26740.0,37060.0,0.71,10420.0,16040.0,19700.0,23530.0,30100.0,34310.0,40250.0,51450.0,4.9,6.1,0.331,64.3,55.7,2.8,5.8,27.5,8.2,0
060040118,Laval,06004,Antibes,56.3,18.6,15310.0,23110.0,33580.0,0.79,8930.0,13500.0,16860.0,19950.0,26530.0,30700.0,37240.0,47940.0,5.4,7.1,0.352,59.0,51.9,2.7,4.4,33.9,7.1,0
060040119,L'Estagnol,06004,Antibes,62.1,11.6,17790.0,24670.0,34540.0,0.68,12270.0,16130.0,19310.0,22010.0,27550.0,31730.0,37580.0,48830.0,4.0,5.6,0.335,74.3,66.5,2.9,4.9,19.8,5.9,0
060040120,Saint-Jean,06004,Antibes,51.7,23.2,13440.0,20980.0,31670.0,0.87,7320.0,11460.0,15440.0,18250.0,23980.0,29400.0,34440.0,44960.0,6.1,8.2,0.377,59.4,52.4,3.1,3.9,32.2,8.4,1
060040121,La Badine,06004,Antibes,63.3,,17400.0,25440.0,36940.0,0.77,11240.0,15150.0,18660.0,22350.0,28320.0,33400.0,40720.0,51300.0,4.6,5.9,0.334,56.1,47.9,2.9,5.3,35.4,8.5,0
060040122,Saint-Maymes-Lauvert,06004,Antibes,64.6,14.4,17370.0,27600.0,42380.0,0.91,10490.0,15250.0,19820.0,23660.0,32400.0,38030.0,46650.0,64290.0,6.1,11.0,0.472,57.3,48.3,2.2,6.8,22.0,20.7,0
060040123,Place de Gaulle,06004,Antibes,53.6,22.0,14000.0,21540.0,30740.0,0.78,8000.0,12200.0,15500.0,18530.0,24330.0,28270.0,33660.0,43800.0,5.5,7.2,0.354,53.6,47.2,3.0,3.4,38.5,7.9,0
060040124,Ponteil,06004,Antibes,58.9,19.8,15320.0,24620.0,38250.0,0.93,7720.0,13200.0,17380.0,20960.0,28850.0,34530.0,42540.0,56630.0,7.3,9.3,0.396,48.5,39.4,2.9,6.2,39.9,11.6,0
060040125,Juan Les Pins-Gallice,06004,Antibes,51.2,30.0,11310.0,19460.0,30190.0,0.97,5580.0,9430.0,12980.0,15990.0,23660.0,28060.0,33860.0,43150.0,7.7,11.3,0.42,49.3,41.8,3.5,4.0,39.8,10.9,0
060040126,Pont du Lys-Antibes Les Pins,06004,Antibes,52.1,24.8,13020.0,20110.0,28930.0,0.79,6670.0,11300.0,14810.0,17540.0,23320.0,26720.0,31490.0,41000.0,6.1,7.9,0.354,63.7,55.7,4.2,3.8,31.0,5.3,0
060120101,Beausoleil Supérieur,06012,Beausoleil,61.5,20.3,14680.0,23670.0,34630.0,0.84,7630.0,12940.0,16460.0,20440.0,27940.0,31950.0,38410.0,50890.0,6.7,8.9,0.4,71.4,65.7,2.5,3.2,23.3,5.3,0
